key,address,accountnumber,opendataupdate,housetype,landuse,exemptclass,assessmentyear,currentyeartotalassessment,owneroccupancycode,homesteadcreditqualificationcode,homesteadqualificationdate,yearbuilt,datepurchased,zoning,box2,box4,box5,box6,box8,box7,box9a,box9,box10,totalchange
79790242530,7708 GASTON PL,79790242530,20230303,TH,Residential (R),Blank,2023,349567,Yes,Approved,2018.02.14,2017,2017.02.17,R10,349567,326700,120000,275300,349567,395300,22866.666666666668,372433.6666666667,395300,68600
79790242531,7706 GASTON PL,79790242531,20230303,TH,Residential (R),Blank,2023,347433,Yes,Approved,2018.02.14,2017,2021.11.09,R10,347433,322200,120000,277900,347433,397900,25233.333333333332,372666.3333333333,397900,75700
79790242532,7704 GASTON PL,79790242532,20230303,TH,Residential (R),Blank,2023,366067,Yes,Approved,2022.05.20,2017,2021.01.22,R10,366067,338900,120000,300400,366067,420400,27166.666666666668,393233.6666666667,420400,81500
79790242533,7702 GASTON PL,79790242533,20230303,TH,Residential (R),Blank,2023,370367,Yes,No Application,1899.12.30,2017,2021.10.29,R10,370367,342200,120000,306700,370367,426700,28166.666666666668,398533.6666666667,426700,84500
79790242534,7707 GASTON PL,79790242534,20230303,TH,Residential (R),Blank,2023,359233,Yes,Approved,2019.11.07,2017,2019.08.19,R10,359233,335800,120000,286100,359233,406100,23433.333333333332,382666.3333333333,406100,70300
79790242535,7709 GASTON PL,79790242535,20230303,TH,Residential (R),Blank,2023,357967,Yes,Approved,2018.05.15,2017,2017.05.12,R10,357967,334600,120000,284700,357967,404700,23366.666666666668,381333.6666666667,404700,70100
79790242536,7711 GASTON PL,79790242536,20230303,TH,Residential (R),Blank,2023,342900,Yes,No Application,1899.12.30,2017,2017.05.17,R10,342900,320400,120000,267900,342900,387900,22500.0,365400.0,387900,67500
79790242537,7713 GASTON PL,79790242537,20230303,TH,Residential (R),Blank,2023,349367,Yes,Approved,2018.02.14,2017,2017.06.06,R10,349367,326500,120000,275100,349367,395100,22866.666666666668,372233.6666666667,395100,68600
79790242538,7715 GASTON PL,79790242538,20230303,TH,Residential (R),Blank,2023,350867,Yes,No Application,1899.12.30,2017,2020.10.02,R10,350867,326700,120000,279200,350867,399200,24166.666666666668,375033.6666666667,399200,72500
79790242539,GASTON PL,79790242539,20230303,TH,Residential (R),Blank,2023,349900,Yes,No Application,1899.12.30,2017,2021.01.06,R10,349900,325800,120000,278100,349900,398100,24100.0,374000.0,398100,72300
79790242540,GASTON PL,79790242540,20230303,TH,Residential (R),Blank,2023,339800,Yes,No Application,1899.12.30,2017,2017.07.21,R10,339800,317500,120000,264400,339800,384400,22300.0,362100.0,384400,66900
79790242541,7721 GASTON PL,79790242541,20230303,TH,Residential (R),Blank,2023,346367,Yes,Approved,2018.02.14,2017,2017.08.31,R10,346367,322600,120000,273900,346367,393900,23766.666666666668,370133.6666666667,393900,71300
79790242542,7723 GASTON PL,79790242542,20230303,TH,Residential (R),Blank,2023,357333,Yes,Approved,2022.02.09,2017,2021.02.01,R10,357333,331600,120000,288800,357333,408800,25733.333333333332,383066.3333333333,408800,77200
79790242543,7725 GASTON PL,79790242543,20230303,TH,Residential (R),Blank,2023,351567,Yes,No Application,1899.12.30,2017,2017.09.29,R10,351567,328600,120000,277500,351567,397500,22966.666666666668,374533.6666666667,397500,68900
79790242544,7727 GASTON PL,79790242544,20230303,TH,Residential (R),Blank,2023,343067,Yes,Approved,2018.02.14,2017,2017.08.02,R10,343067,320600,120000,268000,343067,388000,22466.666666666668,365533.6666666667,388000,67400
79790242545,7729 GASTON PL,79790242545,20230303,TH,Residential (R),Blank,2023,357867,Yes,Approved,2017.11.16,2017,2017.07.31,R10,357867,334500,120000,284600,357867,404600,23366.666666666668,381233.6666666667,404600,70100
79790242546,7724 GASTON PL,79790242546,20230303,TH,Residential (R),Blank,2023,349567,Yes,Denied,2018.10.18,2017,2017.06.06,R10,349567,326700,120000,275300,349567,395300,22866.666666666668,372433.6666666667,395300,68600
79790242547,7722 GASTON PL,79790242547,20230303,TH,Residential (R),Blank,2023,344767,Yes,Denied,2018.08.16,2017,2017.06.02,R10,344767,322200,120000,269900,344767,389900,22566.666666666668,367333.6666666667,389900,67700
79790242548,7720 GASTON PL,79790242548,20230303,TH,Residential (R),Blank,2023,349367,Yes,Approved,2017.12.12,2017,2017.06.05,R10,349367,326500,120000,275100,349367,395100,22866.666666666668,372233.6666666667,395100,68600
79790242549,7718 GASTON PL,79790242549,20230303,TH,Residential (R),Blank,2023,351033,Yes,Approved,2017.12.12,2017,2017.06.06,R10,351033,327100,120000,278900,351033,398900,23933.333333333332,374966.3333333333,398900,71800
79790242550,7716 GASTON PL,79790242550,20230303,TH,Residential (R),Blank,2023,351433,Yes,No Application,1899.12.30,2016,2016.12.08,R10,351433,328500,120000,277300,351433,397300,22933.333333333332,374366.3333333333,397300,68800
79790242551,7714 GASTON PL,79790242551,20230303,TH,Residential (R),Blank,2023,346333,Yes,No Application,1899.12.30,2016,2022.12.09,R10,346333,322600,120000,273800,346333,393800,23733.333333333332,370066.3333333333,393800,71200
79790242552,7712 GASTON PL,79790242552,20230303,TH,Residential (R),Blank,2023,355167,Yes,No Application,1899.12.30,2016,2016.12.08,R10,355167,332000,120000,281500,355167,401500,23166.666666666668,378333.6666666667,401500,69500
79790242553,7710 GASTON PL,79790242553,20230303,TH,Residential (R),Blank,2023,353167,Yes,Approved,2017.06.28,2016,2016.12.08,R10,353167,330100,120000,279300,353167,399300,23066.666666666668,376233.6666666667,399300,69200
79790242554,BLUFFTON DR,79790242554,20230303,TH,Residential (R),Blank,2023,355967,Yes,No Application,1899.12.30,2016,2022.03.10,R10,355967,332000,120000,283900,355967,403900,23966.666666666668,379933.6666666667,403900,71900
79790242555,541 BLUFFTON DR,79790242555,20230303,TH,Residential (R),Blank,2023,339567,Yes,Approved,2017.02.15,2016,2016.12.08,R10,339567,317300,120000,264100,339567,384100,22266.666666666668,361833.6666666667,384100,66800
79790242556,539 BLUFFTON DR,79790242556,20230303,TH,Residential (R),Blank,2023,339533, No ,No Application,1899.12.30,2016,2016.12.08,R10,339533,317300,120000,264000,339533,384000,22233.333333333332,361766.3333333333,384000,66700
79790242557,BLUFFTON DR,79790242557,20230303,TH,Residential (R),Blank,2023,339033,Yes,No Application,1899.12.30,2016,2016.08.08,R10,339033,316800,120000,263500,339033,383500,22233.333333333332,361266.3333333333,383500,66700
79790242558,535 BLUFFTON DR,79790242558,20230303,TH,Residential (R),Blank,2023,361100,Yes,No Application,1899.12.30,2016,2021.04.16,R10,361100,332600,120000,298100,361100,418100,28500.0,389600.0,418100,85500
79790242559,533 BLUFFTON DR,79790242559,20230303,TH,Residential (R),Blank,2023,351767, No ,No Application,1899.12.30,2016,2020.07.14,R10,351767,325400,120000,284500,351767,404500,26366.666666666668,378133.6666666667,404500,79100
79790242560,531 BLUFFTON DR,79790242560,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,364200,Yes,No Application,1899.12.30,2016,2017.01.27,R10,364200,340500,120000,291600,364200,411600,23700.0,387900.0,411600,71100
79790242561,BLUFFTON DR,79790242561,20230303,TH,Residential (R),Blank,2023,366300,Yes,No Application,1899.12.30,2016,2022.06.23,R10,366300,340100,120000,298700,366300,418700,26200.0,392500.0,418700,78600
79790242562,527 BLUFFTON DR,79790242562,20230303,TH,Residential (R),Blank,2023,357500,Yes,No Application,1899.12.30,2016,2017.01.31,R10,357500,332700,120000,287100,357500,407100,24800.0,382300.0,407100,74400
79790242563,525 BLUFFTON DR,79790242563,20230303,TH,Residential (R),Blank,2023,341967,Yes,No Application,1899.12.30,2016,2021.09.15,R10,341967,319600,120000,266700,341967,386700,22366.666666666668,364333.6666666667,386700,67100
79790242564,523 BLUFFTON DR,79790242564,20230303,TH,Residential (R),Blank,2023,361200,Yes,No Application,1899.12.30,2016,2021.06.25,R10,361200,332900,120000,297800,361200,417800,28300.0,389500.0,417800,84900
79790242565,521 BLUFFTON DR,79790242565,20230303,TH,Residential (R),Blank,2023,345567,Yes,Approved,2017.03.16,2015,2015.12.11,R10,345567,323000,120000,270700,345567,390700,22566.666666666668,368133.6666666667,390700,67700
79790242566,519 BLUFFTON DR,79790242566,20230303,TH,Residential (R),Blank,2023,344500,Yes,Approved,2019.12.20,2015,2019.09.24,R10,344500,322000,120000,269500,344500,389500,22500.0,367000.0,389500,67500
79790242567,517 BLUFFTON DR,79790242567,20230303,TH,Residential (R),Blank,2023,338167,Yes,Approved,2016.10.28,2015,2015.12.11,R10,338167,316000,120000,262500,338167,382500,22166.666666666668,360333.6666666667,382500,66500
79790242568,515 BLUFFTON DR,79790242568,20230303,TH,Residential (R),Blank,2023,336533,Yes,Denied,2017.07.05,2015,2016.01.04,R10,336533,314500,120000,260600,336533,380600,22033.333333333332,358566.3333333333,380600,66100
79790242569,513 BLUFFTON DR,79790242569,20230303,TH,Residential (R),Blank,2023,354167,Yes,Approved,2016.02.22,2015,2015.12.11,R10,354167,331100,120000,280300,354167,400300,23066.666666666668,377233.6666666667,400300,69200
79790242570,511 BLUFFTON DR,79790242570,20230303,TH,Residential (R),Blank,2023,355100,Yes,No Application,1899.12.30,2015,2022.03.14,R10,355100,330800,120000,283700,355100,403700,24300.0,379400.0,403700,72900
79790242571,BLUFFTON DR,79790242571,20230303,TH,Residential (R),Blank,2023,337800,Yes,Approved,2016.02.24,2015,2016.01.14,R10,337800,314500,120000,264400,337800,384400,23300.0,361100.0,384400,69900
79790242572,BLUFFTON DR,79790242572,20230303,TH,Residential (R),Blank,2023,355467,Yes,No Application,1899.12.30,2015,2015.10.13,R10,355467,331100,120000,284200,355467,404200,24366.666666666668,379833.6666666667,404200,73100
79790242573,BLUFFTON DR,79790242573,20230303,TH,Residential (R),Blank,2023,362233,Yes,Approved,2019.11.26,2015,2019.07.24,R10,362233,336700,120000,293300,362233,413300,25533.333333333332,387766.3333333333,413300,76600
79790242574,BLUFFTON DR,79790242574,20230303,TH,Residential (R),Blank,2023,364933,Yes,No Application,1899.12.30,2015,2021.07.21,R10,364933,342200,120000,290400,364933,410400,22733.333333333332,387666.3333333333,410400,68200
79790242575,7432 TANYARD KNOLL LN,79790242575,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,408667,Yes,No Application,1899.12.30,2017,2018.10.02,R10,408667,369800,120000,366400,408667,486400,38866.666666666664,447533.6666666667,486400,116600
